product_id,title,description,category,price,rating,reviews_count,sales_last_30_days,stock,seller_rating,shipping_time_days
389,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,371.0081728239275,4.096673880628354,422,112,25,4.558036469526839,8
390,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,225.80251026883246,4.496695784791643,961,68,62,4.275088579010735,6
391,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1458.299909192867,4.3040039471614575,837,118,9,4.813290028030278,5
392,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1440.8511894958797,4.247817110839417,487,68,64,4.019981744684619,8
393,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1867.7316075996864,4.0557296636894895,515,147,93,4.913187709834599,8
394,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,715.1873627321636,4.326731506283178,448,86,91,4.744487591583777,7
395,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1927.8675767960592,4.489176359555481,573,39,45,4.524072691681133,7
396,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,800.6385955574323,3.894584302993654,431,58,8,4.063111024987638,7
397,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,575.9436901075737,3.736630088138932,597,147,90,4.4995591030687025,7
398,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1331.8177270290191,4.042725856277556,561,122,23,4.1278900106100185,5
399,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1420.3395703550439,4.61287014961543,251,34,3,4.611622875418519,3
400,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1710.1833840479865,3.6887100812959757,28,90,63,4.406783572147588,3
401,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,703.3712477189086,4.513019118341525,928,157,82,4.7252937281869505,9
402,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1216.5549658884643,4.618822490008414,165,130,19,4.551494604274411,2
403,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,668.4138040448422,3.6154378123272712,217,31,59,4.398616601210935,4
404,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1871.0565047451157,4.320956373705162,617,110,88,4.963385090605914,1
405,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1432.2961962078998,4.321674397311132,985,3,6,4.911939575484247,8
406,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1985.5657528421107,4.119040475991495,578,185,57,4.114222367876151,3
407,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,501.42522826189435,4.477084573361896,338,39,11,4.863853476691529,3
408,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1185.0653711962111,4.354377717613975,816,91,39,4.5273293601786895,8
409,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1895.9953414167915,4.520077487295953,982,78,14,4.731118170699092,7
410,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1339.8309871146787,3.980654485364511,688,195,68,4.228418583143349,2
411,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,624.6915534174798,3.5885571240359364,971,27,58,4.52347896730878,7
412,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1906.863914570351,4.292457426496559,205,75,74,4.423631255588963,5
413,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,793.8242932714062,4.691842116634229,464,103,63,4.009374083250229,2
414,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1070.4949539485747,4.003309617170869,751,181,39,4.168290643945259,3
415,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,709.2944840839983,3.579591217827642,694,26,48,4.951680087152073,8
416,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,314.4307236545098,4.662081590211219,534,131,24,4.364368908362837,4
417,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,194.4893495081085,4.951633943659426,28,138,10,4.493800511783439,8
418,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,448.08292945052955,4.411862246969951,876,97,49,4.494910006026414,5
419,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,941.2660166145143,3.979394819784182,739,8,99,4.58561141726152,7
420,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,445.3111273751882,4.3727951441664485,494,103,10,4.40750140608785,1
421,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1153.3117039194262,4.6609049204722695,326,167,96,4.469750710551497,1
422,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1626.8251943935404,3.53280251206116,509,170,29,4.6713240593214955,9
423,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,939.3492321537703,4.718874288558612,786,190,33,4.390286699447482,7
424,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1980.169491664259,4.115363879012927,423,26,68,4.603994927303277,6
425,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1803.373027132607,3.6747843523082238,219,177,45,4.7515487152737155,8
426,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1017.2431751416617,4.718822439943391,508,148,87,4.163572099079933,6
427,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1321.299375478047,4.961585403052946,168,79,52,4.78224765739805,3
428,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,360.2604958924297,4.470109872623155,617,160,2,4.322624688380304,1
429,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1545.85710605435,4.330438086652215,771,76,96,4.61740113233782,8
430,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,243.23232383910442,4.9463168812918745,860,175,71,4.20300654994139,6
431,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1829.2682965677072,4.653710198114911,372,15,85,4.114477349633705,4
432,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,945.150260932609,4.202693394835572,164,181,51,4.267636928911873,4
433,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,343.3251822200542,4.448307614282529,304,4,13,4.879258461607797,5
434,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,775.1467000627305,3.7837359246923525,425,139,17,4.546155033423621,6
435,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1330.5038985749977,3.679101995025574,175,154,92,4.414539245341226,4
436,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1727.8448697537867,4.954129594146434,421,116,93,4.636592431714882,2
437,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1876.2475922394349,4.182543319521257,490,155,88,4.8877137633249905,8
438,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1746.1618027704321,3.6380146820204464,70,80,31,4.221135297010271,2
439,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1740.4310297039021,3.984780814184211,384,138,22,4.576217017972533,7
440,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1817.3114910099143,3.7659673276963597,694,28,35,4.435482239720269,7
441,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,961.6852242543532,4.842030362351781,568,110,87,4.115793195976589,2
442,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1714.9140694628804,4.275872944152155,286,102,53,4.383683771774859,8
443,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,361.51028467653776,4.960310381337547,788,43,75,4.125720201735162,1
444,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1395.4398703636857,3.608496952815333,557,39,9,4.657201903295504,9
445,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,412.70181958563114,3.6722653877664664,875,68,28,4.303605926958859,7
446,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,587.278810313209,4.06532424268742,327,191,37,4.168897499902476,8
447,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,804.1503433468804,3.798946832389856,341,145,73,4.5788000243337725,3
448,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,426.6593713386584,3.556215733518881,691,152,41,4.514451978764929,8
449,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,217.56484235584182,4.898146074792681,985,36,78,4.364107333932042,1
450,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1673.4021544587697,3.631190271889377,233,68,51,4.059191762791976,2
451,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1342.6005351923752,4.439398503927892,298,116,3,4.332289929921919,2
452,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1771.668300697406,4.701970354115722,14,43,10,4.558253039029232,2
453,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1865.9864848840898,4.593889840275313,898,181,58,4.248069378147661,8
454,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1037.3820582219685,4.329927284067152,67,48,60,4.442870974027098,7
455,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1234.929824892569,4.054539191035561,843,77,94,4.349948352445476,2
456,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1645.3281915763512,4.029576883548948,214,198,59,4.148608838825062,9
457,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1924.4240222076169,4.204005682798296,703,46,61,4.660297180534366,2
458,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1628.520720517512,4.939410043339115,986,131,2,4.570093768717642,9
459,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,595.7753345554456,3.840858491907836,831,89,92,4.694243805720059,1
460,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1548.865497658631,3.9330900573740246,195,93,15,4.876053702285699,5
461,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1155.1155740516633,3.933345006610968,523,60,23,4.812509472182091,6
462,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,746.2292556589667,4.9211950990308395,982,148,62,4.4973458420466645,8
463,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1742.4439324493185,4.1923031694313355,267,71,74,4.419031971804436,2
464,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1013.2622694682277,4.77746184469575,976,181,47,4.2028379144311305,9
465,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,425.8786923161273,3.5909883500805937,111,138,61,4.5427173721350425,9
466,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,350.16119244727463,4.836816710573185,792,83,50,4.777460462876307,5
467,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1691.7789236921471,4.035101285840036,593,164,77,4.936392594600591,7
468,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,386.03742351739993,4.141427542147465,565,72,47,4.809632423817171,3
469,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,762.0363535306167,4.244053651251191,98,154,51,4.775563110887966,1
470,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1146.0468235467229,4.578829599727965,215,199,90,4.633360017948697,3
471,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1988.8783936815357,3.8154147815378625,635,129,52,4.175903235229752,7
472,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,455.19116945953624,4.223398356925619,173,77,14,4.285794461470964,8
473,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1525.7442468297836,3.939420693544407,326,63,16,4.306060710097509,6
474,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1346.0714060942905,4.797131882882777,205,183,11,4.862425259914776,5
475,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,421.4332613562181,4.020797756494275,61,59,24,4.998258612332584,2
476,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,478.9626815045267,4.590916498452838,248,40,71,4.892854899149226,5
477,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1359.8067678129255,4.81155715349532,629,78,21,4.314293559248831,7
478,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1262.6693776689667,4.305304474152557,832,36,78,4.234579475662666,6
479,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,472.23451069342,3.868426715927788,332,58,70,4.187897990994874,1
480,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,319.30258256466686,3.553018562737673,260,38,77,4.314017050433633,9
481,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1684.7299362498024,4.613754708672266,132,121,67,4.499414127951273,4
482,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,262.9024897018196,3.7275886407814265,60,138,98,4.035587872645094,8
483,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1210.6091530204653,3.7591710414067867,77,179,32,4.539751457922691,7
484,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,426.31849496347536,3.550384282012877,100,120,40,4.754600853750538,4
485,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1850.379902015157,4.4022142570099785,875,98,43,4.3959647730436595,3
486,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1964.0436562224843,3.7301677109559312,135,67,81,4.101736981128268,9
487,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1526.0453068156517,4.6310950606294625,486,28,43,4.156790343610448,9
488,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1716.7587312003466,4.492219644144665,557,95,96,4.399760656443053,2
489,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,656.138739424215,3.628498974812734,389,189,67,4.459922352883075,3
490,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1813.1141166363707,4.7729550964320255,463,36,15,4.86568471042873,2
491,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,132.2972083418126,3.904207106530229,864,125,80,4.416822564107773,5
492,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,321.14863234542,4.674549263971159,482,149,41,4.785875793181484,8
493,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1776.078812761399,4.43088576753083,288,14,61,4.789485816508163,6
494,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1505.12776106176,4.916673957336667,65,55,70,4.8086743457693135,3
495,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,970.4385290712232,4.7953353593403225,540,36,69,4.553530381650263,5
496,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,357.05356752361655,4.184930920741396,373,181,8,4.6324323464152055,3
497,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,614.0086191253557,3.9533235431969587,61,152,16,4.453799419822229,7
498,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1512.8345598052404,3.905413083839567,974,10,7,4.032088854076504,2
499,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,962.8571392189116,4.561667817520303,355,79,8,4.845597023049411,6
500,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1664.8139926280026,4.580672873114736,707,9,23,4.53322002859818,6
501,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,250.97339618312975,4.86378835224761,485,99,4,4.6756494646052404,9
502,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,438.87119289413283,4.79086076295171,187,98,98,4.035006317152986,5
503,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,649.6803379137847,4.568754840266934,628,140,33,4.775931461462535,5
504,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1979.7526327729383,4.6724293190727,175,24,58,4.976844325172957,1
505,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1758.7539738266876,3.8174504431396787,214,148,32,4.152993428288246,7
506,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1423.0691159391517,4.608371957036196,927,162,66,4.152971883177373,7
507,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1324.4572577478805,4.853483342107278,731,185,68,4.124981655332686,2
508,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,573.8295203797675,3.892487337681471,861,185,17,4.794222942969814,9
509,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1641.8699467242238,4.7173364497488395,599,29,42,4.472053747573744,1
510,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,567.2635672414697,4.549216010963611,677,161,32,4.457443905443859,7
511,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1730.6415787210747,3.547111781332553,38,141,8,4.042405843921733,6
512,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,719.524888471679,3.5379230369472356,401,82,33,4.841237946332962,1
513,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1877.033899889511,4.5982517971043375,478,99,50,4.418750538703553,4
514,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,746.7283702966113,4.790835658275905,956,97,67,4.715473817584574,4
515,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1006.4001199208628,4.687956240778735,824,29,50,4.337540714075466,7
516,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1246.5942547814088,4.818282322807727,631,0,42,4.403648592419634,5
517,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,156.87421086911252,4.266126934394922,179,129,99,4.847202056699789,9
518,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,896.1079201569246,3.6320311222706176,278,191,81,4.1553204027124195,8
519,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,362.91617963025266,4.7047127463122305,755,132,16,4.113070239820632,1
520,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1972.8553059985773,4.046987471457333,221,108,98,4.834426607661127,3
521,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1633.4752777065696,4.579058543252624,72,81,62,4.981606401443249,6
522,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1502.8014656246792,4.029040536075424,879,13,63,4.700052909600699,1
523,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,340.4745952586044,4.449405624421479,749,5,10,4.0089766421906265,8
524,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,911.9102235919632,3.901489637278177,463,36,13,4.543583675965827,2
525,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,933.294221611104,4.644891282101975,354,189,1,4.729172842892949,7
526,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1453.0133930297127,4.186281699122179,478,130,14,4.235723065010456,4
527,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1512.4875601923236,4.012820598497888,632,86,28,4.148943460221441,3
528,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1560.7678870859713,3.8658602292473865,149,41,32,4.425977921959546,5
529,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,934.4190358392304,3.895052679783351,284,20,50,4.8146278136033995,4
530,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,823.3717250642887,4.317118698780935,793,186,85,4.673807428058975,7
531,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1224.1573519954916,4.128878764593733,174,109,50,4.065396365932338,1
532,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,440.7072928650343,4.481217773600081,840,106,74,4.1911146519064815,7
533,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1978.294254119502,3.5187484456693823,970,166,57,4.892992650147495,3
534,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1106.2803185501052,3.7247802905128307,962,126,99,4.838589665221019,9
535,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1100.3330039510702,4.031177894409854,244,41,53,4.5473631200566595,2
536,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1308.9475789876026,4.925100336817101,585,186,20,4.29052516539426,1
537,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,155.02725974071896,3.8857085403741487,802,21,58,4.836789686040726,6
538,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1851.4978351369627,3.8535726480682833,414,130,73,4.183022044010475,5
539,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,874.7927245115625,4.813647582529454,340,54,64,4.625287382146097,3
540,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1395.4198104061518,3.5980900272135434,397,36,47,4.431863868404114,1
541,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,459.3662260808953,3.730784702645758,373,172,99,4.1709445475114,3
542,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1082.7990102303118,3.576764459609268,630,186,66,4.592805116486839,5
543,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1856.412649346401,4.85937538395263,816,31,37,4.180092485716743,6
544,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1336.745740516166,3.846981917876063,995,54,92,4.546609297582123,6
545,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1922.1647136842414,4.075088748600018,598,35,37,4.82578374524975,3
546,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,666.1756856436249,4.659083583703209,537,74,28,4.101487604155341,7
547,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1690.3034779918073,4.225886284248049,87,50,37,4.885785343006523,4
548,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,728.8672822791823,4.479188868960365,994,166,57,4.3613513101595,9
549,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,668.3318973552434,3.551165188279517,794,102,60,4.867341432675122,7
550,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1627.158972083544,3.8154284496632664,866,1,67,4.849885732116693,8
551,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,112.96533141647971,4.243888183978905,688,69,3,4.368473586824124,8
552,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1134.31777655494,4.08193995167538,208,44,45,4.2532776139143165,9
553,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,372.9563098567028,4.084922603537738,572,104,47,4.011068162689494,3
554,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1963.2417128762875,3.8012804958511937,812,39,74,4.752574325539174,5
555,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,368.6555380088503,3.9285902728955175,657,144,68,4.363761514900379,4
556,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,459.88723691737846,4.313447437557008,667,87,48,4.986392844429445,6
557,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,166.4726238572478,4.46877731699371,766,84,12,4.4314623511314055,6
558,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,294.23629214263576,4.108297745174186,69,32,61,4.675956839309086,1
559,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1801.1171458972967,4.972043721794845,722,178,71,4.165432467713987,9
560,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,152.00611094540182,4.422047584659328,283,198,53,4.862257570802553,4
561,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,620.3187309214271,4.776743697947241,670,154,10,4.851964390805051,3
562,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,792.2377960559902,4.569782924810424,110,84,26,4.382860597410399,5
563,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1779.6677371851094,3.7929777688471003,660,77,37,4.527469449969434,1
564,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1547.2324462618626,4.202553734584717,167,110,92,4.5818434173805835,8
565,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1829.5930856851855,4.642222282613602,97,192,87,4.387866251558515,3
566,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,144.5097517383074,3.6364124926821164,657,74,68,4.391992096650895,8
567,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1320.2972669092335,4.1866574651888,771,123,63,4.537379252002278,1
568,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,576.2085458619679,4.019493505559903,564,172,97,4.152532478908831,6
569,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,938.6846003336267,3.9431813975244494,26,39,99,4.107541418649598,8
570,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,481.4275009070634,4.186918247588392,69,75,39,4.766049586641968,9
571,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1815.3635185797066,3.7956814375800447,32,66,17,4.139152111924479,7
572,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1657.2347651944826,4.737903941388348,550,67,74,4.1022975452877475,7
573,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,586.511099522837,3.8963073927012983,971,170,45,4.818788127910162,8
574,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1483.794368481306,3.5627484181751137,122,6,51,4.189094724045125,7
575,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,850.3081896327699,3.6630441907297477,868,47,26,4.082480719181345,7
576,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,169.85988949279863,4.628684932778027,290,54,70,4.38528930270621,1
577,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,144.4240053748569,4.709133949670073,429,85,72,4.903338187101472,1
578,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1010.4172195588548,3.7059222886730314,974,63,85,4.613654949445455,6
579,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,603.6870595334826,3.8705689092286044,255,89,47,4.738273709341792,5
580,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1490.0858673680084,4.2671116474741595,480,97,28,4.664126989412132,8
581,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1758.3419176799528,4.358045925221166,601,194,82,4.2189632832829265,8
582,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,263.90281040939954,3.8586365836983325,168,145,40,4.582343203513812,2
